"object_id,""ts"",""x"",""y"",""x_v"",""y_v"",""x_a"",""y_a"",""x_size"",""y_size"",""z_size"",""heading"",""pedestrian_probability"",""bicyclist_probability"",""motorcycle_probability"",""car_probability"",""van_probability"",""truck_probability"",""t0"",""v_abs"",""a_abs"",""a_signed"",""a_in_heading"",""class"","
,1509096371.5346,617397.92,5795610.18,-7.38,-22.45,3.52,10.72,1.69,4.24,1.38,251.79,0,0,0,255,0,0,1.96,23.6319,11.2831,-11.2831,-11.2831,,
,1509096371.5746,617397.62,5795609.21,-7.62,-23.32,2.54,7.81,1.69,4.21,1.38,251.89,0,0,0,255,0,0,2,24.5334,8.2127,-8.2127,-8.2126,,
,1509096371.6146,617397.32,5795608.28,-7.62,-23.32,2.54,7.81,1.69,4.21,1.38,251.89,0,0,0,255,0,0,2.04,24.5334,8.2127,-8.2127,-8.2126,,
,1509096371.6546,617396.9,5795606.93,-8.02,-24.72,1.7,5.24,1.68,4.19,1.38,251.99,0,0,0,255,0,0,2.08,25.9884,5.5089,-5.5089,-5.5089,,
,1509096371.6946,617396.58,5795605.94,-8.02,-24.72,1.7,5.24,1.68,4.19,1.38,251.99,0,0,0,255,0,0,2.12,25.9884,5.5089,-5.5089,-5.5089,,
,1509096371.7346,617396.23,5795604.8,-7.2,-22.89,2.2,7.01,1.68,4.18,1.38,252.53,0,0,0,255,0,0,2.16,23.9957,7.3471,-7.3471,-7.3471,,
,1509096371.7746,617395.57,5795602.71,-9.01,-28.39,-0.21,-0.68,1.68,4.16,1.38,252.38,0,0,0,255,0,0,2.2,29.7854,0.71169,0.71169,0.71167,,
,1509096371.8146,617395.21,5795601.57,-9.01,-28.39,-0.21,-0.68,1.68,4.16,1.38,252.38,0,0,0,255,0,0,2.24,29.7854,0.71169,0.71169,0.71167,,
,1509096371.8546,617394.46,5795599.34,-9.32,-29.03,-0.52,-1.63,1.68,4.16,1.38,252.19,0,0,0,255,0,0,2.28,30.4894,1.7109,1.7109,1.7109,,
,1509096371.8946,617394.09,5795598.18,-9.32,-29.03,-0.52,-1.63,1.68,4.16,1.38,252.19,0,0,0,255,0,0,2.32,30.4894,1.7109,1.7109,1.7109,,
,1509096371.9346,617393.59,5795596.65,-7.59,-24.18,1.64,5.22,1.67,4.15,1.38,252.57,0,0,0,255,0,0,2.36,25.3433,5.4716,-5.4716,-5.4716,,
,1509096371.9746,617393.29,5795595.68,-7.59,-24.18,1.64,5.22,1.67,4.15,1.38,252.57,0,0,0,255,0,0,2.4,25.3433,5.4716,-5.4716,-5.4716,,
,1509096372.0146,617392.98,5795594.64,-6.43,-21.06,2.8,9.19,1.67,4.13,1.38,253.02,0,0,0,255,0,0,2.44,22.0197,9.6071,-9.6071,-9.6071,,
,1509096372.0546,617392.73,5795593.8,-6.43,-21.06,2.8,9.19,1.67,4.13,1.38,253.02,0,0,0,255,0,0,2.48,22.0197,9.6071,-9.6071,-9.6071,,
,1509096372.0946,617392.51,5795592.95,-7.4,-24.39,0.98,3.25,1.67,4.13,1.38,253.12,0,0,0,255,0,0,2.52,25.4879,3.3945,-3.3945,-3.3945,,
,1509096372.1346,617392.21,5795591.97,-7.4,-24.39,0.98,3.25,1.67,4.13,1.38,253.12,0,0,0,255,0,0,2.56,25.4879,3.3945,-3.3945,-3.3945,,
,1509096372.1746,617391.85,5795590.83,-8.07,-26.03,0.08,0.27,1.67,4.13,1.37,252.77,0,0,0,255,0,0,2.6,27.2523,0.2816,-0.2816,-0.28158,,
,1509096372.2146,617391.53,5795589.79,-8.07,-26.03,0.08,0.27,1.67,4.13,1.37,252.77,0,0,0,255,0,0,2.64,27.2523,0.2816,-0.2816,-0.28158,,
,1509096372.2546,617391.15,5795588.72,-7.39,-23.76,1.15,3.73,1.67,4.13,1.37,252.7,0,0,0,255,0,0,2.68,24.8827,3.9033,-3.9033,-3.9032,,
,1509096372.2946,617390.86,5795587.77,-7.39,-23.76,1.15,3.73,1.67,4.13,1.37,252.7,0,0,0,255,0,0,2.72,24.8827,3.9033,-3.9033,-3.9032,,
,1509096372.3346,617390.52,5795586.83,-6.07,-20.21,2.69,8.96,1.67,4.13,1.37,253.27,0,0,0,255,0,0,2.76,21.1019,9.3551,-9.3551,-9.3551,,
,1509096372.3746,617390.28,5795586.02,-6.07,-20.21,2.69,8.96,1.67,4.13,1.37,253.27,0,0,0,255,0,0,2.8,21.1019,9.3551,-9.3551,-9.3551,,
,1509096372.4146,617389.85,5795584.52,-5.76,-19.42,2.68,9.03,1.67,4.13,1.37,253.47,0,0,0,255,0,0,2.84,20.2562,9.4193,-9.4193,-9.4193,,
,1509096372.4546,617389.62,5795583.74,-5.76,-19.42,2.68,9.03,1.67,4.13,1.37,253.47,0,0,0,255,0,0,2.88,20.2562,9.4193,-9.4193,-9.4193,,
,1509096372.4946,617389.34,5795582.77,-6.21,-20.92,1.63,5.5,1.67,4.13,1.37,253.45,0,0,0,255,0,0,2.92,21.8222,5.7365,-5.7365,-5.7365,,
,1509096372.5346,617389.09,5795581.93,-6.21,-20.92,1.63,5.5,1.67,4.13,1.37,253.45,0,0,0,255,0,0,2.96,21.8222,5.7365,-5.7365,-5.7365,,
,1509096372.5746,617388.65,5795580.47,-6.71,-22.69,0.56,1.9,1.67,4.13,1.37,253.51,0,0,0,255,0,0,3,23.6614,1.9808,-1.9808,-1.9808,,
,1509096372.6146,617388.38,5795579.56,-6.71,-22.69,0.56,1.9,1.67,4.13,1.37,253.51,0,0,0,255,0,0,3.04,23.6614,1.9808,-1.9808,-1.9808,,
,1509096372.6546,617387.87,5795577.96,-8.57,-27.54,-1.99,-6.39,1.67,4.15,1.37,252.7,0,0,0,255,0,0,3.08,28.8426,6.6927,6.6927,6.6927,,
,1509096372.6946,617387.53,5795576.86,-8.57,-27.54,-1.99,-6.39,1.67,4.15,1.37,252.7,0,0,0,255,0,0,3.12,28.8426,6.6927,6.6927,6.6927,,
,1509096372.7346,617386.97,5795575.29,-9.81,-30.04,-3.22,-9.86,1.67,4.15,1.37,251.91,0,0,0,255,0,0,3.16,31.6012,10.3725,10.3725,10.3725,,
,1509096372.7746,617386.32,5795573.56,-9.28,-28.21,-1.91,-5.8,1.67,4.15,1.37,251.76,0,0,0,255,0,0,3.2,29.6972,6.1064,6.1064,6.1064,,
,1509096372.8146,617385.95,5795572.43,-9.28,-28.21,-1.91,-5.8,1.67,4.15,1.37,251.76,0,0,0,255,0,0,3.24,29.6972,6.1064,6.1064,6.1064,,
,1509096372.8546,617385.47,5795571.21,-8.53,-26.12,-0.55,-1.68,1.67,4.15,1.37,251.88,0,0,0,255,0,0,3.28,27.4775,1.7677,1.7677,1.7677,,
,1509096372.8946,617385.13,5795570.17,-8.53,-26.12,-0.55,-1.68,1.67,4.15,1.37,251.88,0,0,0,255,0,0,3.32,27.4775,1.7677,1.7677,1.7677,,
,1509096372.9346,617384.77,5795569.21,-7.86,-24.35,0.46,1.45,1.67,4.15,1.37,252.09,0,0,0,255,0,0,3.36,25.5871,1.5212,-1.5212,-1.5212,,
,1509096372.9746,617384.45,5795568.23,-7.86,-24.35,0.46,1.45,1.67,4.15,1.37,252.09,0,0,0,255,0,0,3.4,25.5871,1.5212,-1.5212,-1.5212,,
,1509096373.0146,617384.14,5795567.37,-8.68,-26.7,-0.83,-2.54,1.67,4.16,1.37,251.98,0,0,0,255,0,0,3.44,28.0755,2.6722,2.6722,2.6722,,
,1509096373.0546,617383.79,5795566.3,-8.68,-26.7,-0.83,-2.54,1.67,4.16,1.37,251.98,0,0,0,255,0,0,3.48,28.0755,2.6722,2.6722,2.6722,,
,1509096373.0946,617383.37,5795565.28,-8.5,-26.09,-0.4,-1.24,1.67,4.16,1.37,251.94,0,0,0,255,0,0,3.52,27.4397,1.3029,1.3029,1.3029,,
,1509096373.1346,617383.03,5795564.24,-8.5,-26.09,-0.4,-1.24,1.67,4.16,1.37,251.94,0,0,0,255,0,0,3.56,27.4397,1.3029,1.3029,1.3029,,
,1509096373.1746,617382.39,5795562.77,-9.75,-29.76,-2.34,-7.15,1.67,4.16,1.37,251.86,0,0,0,255,0,0,3.6,31.3165,7.5232,7.5232,7.5232,,
,1509096373.2146,617382,5795561.58,-9.75,-29.76,-2.34,-7.15,1.67,4.16,1.37,251.86,0,0,0,255,0,0,3.64,31.3165,7.5232,7.5232,7.5232,,
,1509096373.2546,617381.35,5795560.01,-10.89,-32.65,-3.7,-11.09,1.67,4.16,1.37,251.55,0,0,0,255,0,0,3.68,34.4182,11.6909,11.6909,11.6909,,
,1509096373.2946,617380.91,5795558.7,-10.89,-32.65,-3.7,-11.09,1.67,4.16,1.37,251.55,0,0,0,255,0,0,3.72,34.4182,11.6909,11.6909,11.6909,,
,1509096373.3346,617380.48,5795557.42,-10.96,-32.36,-3.04,-8.98,1.67,4.16,1.37,251.27,0,0,0,255,0,0,3.76,34.1656,9.4806,9.4806,9.4806,,
,1509096373.3746,617380.05,5795556.12,-10.96,-32.36,-3.04,-8.98,1.67,4.16,1.37,251.27,0,0,0,255,0,0,3.8,34.1656,9.4806,9.4806,9.4806,,
,1509096373.4146,617379.62,5795554.82,-11.03,-32.07,-2.37,-6.88,1.67,4.16,1.37,251,0,0,0,255,0,0,3.84,33.9138,7.2768,7.2768,7.2768,,
,1509096373.4546,617379.18,5795553.54,-11.03,-32.07,-2.37,-6.88,1.67,4.16,1.37,251,0,0,0,255,0,0,3.88,33.9138,7.2768,7.2768,7.2768,,
,1509096373.4946,617378.84,5795552.34,-11.49,-32.86,-2.57,-7.37,1.67,4.16,1.37,250.73,0,0,0,255,0,0,3.92,34.8109,7.8052,7.8052,7.8052,,
,1509096373.5346,617378.38,5795551.03,-11.49,-32.86,-2.57,-7.37,1.67,4.16,1.37,250.73,0,0,0,255,0,0,3.96,34.8109,7.8052,7.8052,7.8052,,
,1509096373.5746,617377.98,5795549.9,-10.48,-30.31,-0.9,-2.61,1.67,4.16,1.37,250.92,0,0,0,255,0,0,4,32.0706,2.7608,2.7608,2.7608,,
,1509096373.6146,617377.56,5795548.69,-10.48,-30.31,-0.9,-2.61,1.67,4.16,1.37,250.92,0,0,0,255,0,0,4.04,32.0706,2.7608,2.7608,2.7608,,
,1509096373.6546,617377.29,5795547.81,-9.82,-28.84,0,-0.01,1.67,4.16,1.37,251.18,0,0,0,255,0,0,4.08,30.466,0.01,0.01,0.0094654,,
,1509096373.6946,617376.89,5795546.65,-9.82,-28.84,0,-0.01,1.67,4.16,1.37,251.18,0,0,0,255,0,0,4.12,30.466,0.01,0.01,0.0094654,,
,1509096373.7346,617376.67,5795545.88,-9.43,-28.19,0.36,1.09,1.67,4.16,1.37,251.49,0,0,0,255,0,0,4.16,29.7254,1.1479,-1.1479,-1.1479,,
,1509096373.7746,617376.33,5795544.86,-9.72,-29.01,-0.09,-0.27,1.67,4.16,1.37,251.47,0,0,0,255,0,0,4.2,30.5951,0.2846,0.2846,0.2846,,
,1509096373.8146,617375.95,5795543.7,-9.72,-29.01,-0.09,-0.27,1.67,4.16,1.37,251.47,0,0,0,255,0,0,4.24,30.5951,0.2846,0.2846,0.2846,,
,1509096373.8546,617375.63,5795542.56,-8.23,-25.01,1.98,6.02,1.67,4.16,1.37,251.77,0,0,0,255,0,0,4.28,26.3293,6.3373,-6.3373,-6.3373,,
,1509096373.8946,617375.31,5795541.56,-8.23,-25.01,1.98,6.02,1.67,4.16,1.37,251.77,0,0,0,255,0,0,4.32,26.3293,6.3373,-6.3373,-6.3373,,
,1509096373.9346,617375.15,5795540.65,-8.48,-25.87,1.18,3.6,1.67,4.16,1.37,251.84,0,0,0,255,0,0,4.36,27.2244,3.7885,-3.7885,-3.7885,,
,1509096373.9746,617374.81,5795539.62,-8.48,-25.87,1.18,3.6,1.67,4.16,1.37,251.84,0,0,0,255,0,0,4.4,27.2244,3.7885,-3.7885,-3.7885,,
,1509096374.0146,617374.66,5795538.75,-8.73,-26.74,0.38,1.17,1.67,4.16,1.37,251.91,0,0,0,255,0,0,4.44,28.129,1.2302,-1.2302,-1.2302,,
,1509096374.0546,617374.31,5795537.68,-8.73,-26.74,0.38,1.17,1.67,4.16,1.37,251.91,0,0,0,255,0,0,4.48,28.129,1.2302,-1.2302,-1.2302,,
,1509096374.0946,617374.06,5795536.64,-9.22,-27.99,-0.31,-0.94,1.67,4.16,1.37,251.75,0,0,0,255,0,0,4.52,29.4695,0.9898,0.9898,0.9898,,
,1509096374.1346,617373.69,5795535.52,-9.22,-27.99,-0.31,-0.94,1.67,4.16,1.37,251.75,0,0,0,255,0,0,4.56,29.4695,0.9898,0.9898,0.9898,,
,1509096374.1746,617373.22,5795534.42,-10.73,-31.6,-2.13,-6.27,1.67,4.16,1.37,251.23,0,0,0,255,0,0,4.6,33.372,6.6219,6.6219,6.6219,,
,1509096374.2146,617372.79,5795533.15,-10.73,-31.6,-2.13,-6.27,1.67,4.16,1.37,251.23,0,0,0,255,0,0,4.64,33.372,6.6219,6.6219,6.6219,,
,1509096374.2546,617372.18,5795531.84,-11.6,-33.03,-2.74,-7.82,1.67,4.16,1.37,250.64,0,0,0,255,0,0,4.68,35.0077,8.2861,8.2861,8.2861,,
,1509096374.2946,617371.72,5795530.52,-11.6,-33.03,-2.74,-7.82,1.67,4.16,1.37,250.64,0,0,0,255,0,0,4.72,35.0077,8.2861,8.2861,8.2861,,
,1509096374.3346,617371.15,5795529.26,-11.62,-32.28,-2.13,-5.92,1.67,4.16,1.37,250.19,0,0,0,255,0,0,4.76,34.3078,6.2915,6.2915,6.2915,,
,1509096374.3746,617370.69,5795527.97,-11.62,-32.28,-2.13,-5.92,1.67,4.16,1.37,250.19,0,0,0,255,0,0,4.8,34.3078,6.2915,6.2915,6.2915,,
,1509096374.4146,617370.27,5795526.94,-11.06,-30.45,-0.9,-2.49,1.67,4.16,1.37,250.02,0,0,0,255,0,0,4.84,32.3964,2.6477,2.6477,2.6477,,
,1509096374.4546,617369.83,5795525.72,-11.06,-30.45,-0.9,-2.49,1.67,4.16,1.37,250.02,0,0,0,255,0,0,4.88,32.3964,2.6477,2.6477,2.6477,,
,1509096374.4946,617369.5,5795524.69,-10.97,-30.19,-0.76,-2.09,1.67,4.16,1.37,250.02,0,0,0,255,0,0,4.92,32.1213,2.2239,2.2239,2.2239,,
,1509096374.5346,617369.06,5795523.48,-10.97,-30.19,-0.76,-2.09,1.67,4.16,1.37,250.02,0,0,0,255,0,0,4.96,32.1213,2.2239,2.2239,2.2239,,
,1509096374.5746,617368.71,5795522.43,-10.88,-29.93,-0.61,-1.69,1.67,4.16,1.37,250.01,0,0,0,255,0,0,5,31.8462,1.7967,1.7967,1.7967,,
,1509096374.6146,617368.28,5795521.23,-10.88,-29.93,-0.61,-1.69,1.67,4.16,1.37,250.01,0,0,0,255,0,0,5.04,31.8462,1.7967,1.7967,1.7967,,
,1509096374.6546,617367.94,5795520.18,-10.79,-29.67,-0.46,-1.28,1.67,4.16,1.37,250.01,0,0,0,255,0,0,5.08,31.5711,1.3601,1.3601,1.3601,,
,1509096374.6946,617367.51,5795518.99,-10.79,-29.67,-0.46,-1.28,1.67,4.16,1.37,250.01,0,0,0,255,0,0,5.12,31.5711,1.3601,1.3601,1.3601,,
,1509096374.7346,617367.16,5795517.94,-10.69,-29.4,-0.32,-0.88,1.67,4.16,1.37,250.01,0,0,0,255,0,0,5.16,31.2832,0.93638,0.93638,0.93638,,
,1509096374.7746,617366.81,5795516.85,-10.6,-29.14,-0.17,-0.48,1.67,4.16,1.37,250,0,0,0,255,0,0,5.2,31.0081,0.50922,0.50922,0.5092,,
,1509096374.8146,617366.38,5795515.69,-10.6,-29.14,-0.17,-0.48,1.67,4.16,1.37,250,0,0,0,255,0,0,5.24,31.0081,0.50922,0.50922,0.5092,,
,1509096374.8546,617366.03,5795514.6,-10.51,-28.88,-0.03,-0.08,1.67,4.16,1.37,250,0,0,0,255,0,0,5.28,30.733,0.08544,0.08544,0.085436,,
,1509096374.8946,617365.61,5795513.44,-10.51,-28.88,-0.03,-0.08,1.67,4.16,1.37,250,0,0,0,255,0,0,5.32,30.733,0.08544,0.08544,0.085436,,
,1509096374.9346,617365.25,5795512.34,-10.41,-28.62,0.11,0.31,1.67,4.16,1.37,249.99,0,0,0,255,0,0,5.36,30.4544,0.32894,-0.32894,-0.32893,,
,1509096374.9746,617364.83,5795511.19,-10.41,-28.62,0.11,0.31,1.67,4.16,1.37,249.99,0,0,0,255,0,0,5.4,30.4544,0.32894,-0.32894,-0.32893,,
,1509096375.0146,617364.47,5795510.08,-10.32,-28.36,0.25,0.71,1.67,4.16,1.37,249.99,0,0,0,255,0,0,5.44,30.1793,0.75273,-0.75273,-0.75269,,
,1509096375.0546,617364.06,5795508.95,-10.32,-28.36,0.25,0.71,1.67,4.16,1.37,249.99,0,0,0,255,0,0,5.48,30.1793,0.75273,-0.75273,-0.75269,,
,1509096375.0946,617363.69,5795507.84,-10.23,-28.1,0.4,1.11,1.67,4.16,1.37,249.99,0,0,0,255,0,0,5.52,29.9042,1.1799,-1.1799,-1.1799,,
,1509096375.1346,617363.28,5795506.72,-10.23,-28.1,0.4,1.11,1.67,4.16,1.37,249.99,0,0,0,255,0,0,5.56,29.9042,1.1799,-1.1799,-1.1799,,
,1509096375.1746,617362.91,5795505.59,-10.14,-27.84,0.55,1.51,1.67,4.16,1.37,249.98,0,0,0,255,0,0,5.6,29.6291,1.607,-1.607,-1.607,,
,1509096375.2146,617362.51,5795504.47,-10.14,-27.84,0.55,1.51,1.67,4.16,1.37,249.98,0,0,0,255,0,0,5.64,29.6291,1.607,-1.607,-1.607,,
,1509096375.2546,617362.14,5795503.34,-10.03,-27.58,0.69,1.91,1.67,4.16,1.37,249.98,0,0,0,255,0,0,5.68,29.3472,2.0308,-2.0308,-2.0308,,
,1509096375.2946,617361.74,5795502.23,-10.03,-27.58,0.69,1.91,1.67,4.16,1.37,249.98,0,0,0,255,0,0,5.72,29.3472,2.0308,-2.0308,-2.0308,,
,1509096375.3346,617361.36,5795501.09,-9.94,-27.32,0.84,2.31,1.67,4.16,1.37,249.97,0,0,0,255,0,0,5.76,29.0721,2.458,-2.458,-2.458,,
,1509096375.3746,617360.96,5795500,-9.94,-27.32,0.84,2.31,1.67,4.16,1.37,249.97,0,0,0,255,0,0,5.8,29.0721,2.458,-2.458,-2.458,,
,1509096375.4146,617360.59,5795498.84,-9.86,-27.05,0.98,2.71,1.67,4.16,1.37,249.97,0,0,0,255,0,0,5.84,28.791,2.8818,-2.8818,-2.8817,,
,1509096375.4546,617360.19,5795497.76,-9.86,-27.05,0.98,2.71,1.67,4.16,1.37,249.97,0,0,0,255,0,0,5.88,28.791,2.8818,-2.8818,-2.8817,,
,1509096375.4946,617360.09,5795496.97,-9.84,-27.05,0.95,2.62,1.67,4.16,1.37,249.99,0,0,0,255,0,0,5.92,28.7842,2.7869,-2.7869,-2.7869,,
,1509096375.5346,617359.69,5795495.89,-9.84,-27.05,0.95,2.62,1.67,4.16,1.37,249.99,0,0,0,255,0,0,5.96,28.7842,2.7869,-2.7869,-2.7869,,
,1509096375.5746,617359.46,5795494.92,-10.11,-28.59,0.55,1.56,1.67,4.16,1.37,250.5,0,0,0,255,0,0,6,30.3249,1.6541,-1.6541,-1.6541,,
,1509096375.6146,617359.05,5795493.78,-10.11,-28.59,0.55,1.56,1.67,4.16,1.37,250.5,0,0,0,255,0,0,6.04,30.3249,1.6541,-1.6541,-1.6541,,
,1509096375.6546,617358.76,5795492.73,-10.06,-29.27,0.35,1.03,1.67,4.16,1.37,251.02,0,0,0,255,0,0,6.08,30.9505,1.0878,-1.0878,-1.0878,,
,1509096375.6946,617358.35,5795491.56,-10.06,-29.27,0.35,1.03,1.67,4.16,1.37,251.02,0,0,0,255,0,0,6.12,30.9505,1.0878,-1.0878,-1.0878,,
,1509096375.7346,617358.1,5795490.67,-9.86,-28.91,0.45,1.32,1.67,4.16,1.37,251.17,0,0,0,255,0,0,6.16,30.5452,1.3946,-1.3946,-1.3946,,
,1509096375.7746,617357.77,5795489.62,-9.68,-28.29,0.64,1.88,1.67,4.16,1.37,251.09,0,0,0,255,0,0,6.2,29.9003,1.986,-1.986,-1.9859,,
,1509096375.8146,617357.39,5795488.49,-9.68,-28.29,0.64,1.88,1.67,4.16,1.37,251.09,0,0,0,255,0,0,6.24,29.9003,1.986,-1.986,-1.9859,,
,1509096375.8546,617357.09,5795487.54,-9.77,-28.6,0.46,1.35,1.67,4.16,1.37,251.11,0,0,0,255,0,0,6.28,30.2227,1.4262,-1.4262,-1.4262,,
,1509096375.8946,617356.7,5795486.39,-9.77,-28.6,0.46,1.35,1.67,4.16,1.37,251.11,0,0,0,255,0,0,6.32,30.2227,1.4262,-1.4262,-1.4262,,
,1509096375.9346,617356.36,5795485.41,-9.59,-27.55,0.88,2.52,1.67,4.16,1.37,250.79,0,0,0,255,0,0,6.36,29.1714,2.6692,-2.6692,-2.6692,,
,1509096375.9746,617355.98,5795484.3,-9.59,-27.55,0.88,2.52,1.67,4.16,1.37,250.79,0,0,0,255,0,0,6.4,29.1714,2.6692,-2.6692,-2.6692,,
,1509096376.0146,617355.61,5795483.25,-9.8,-28.53,0.33,0.97,1.67,4.16,1.37,251.03,0,0,0,255,0,0,6.44,30.1662,1.0246,-1.0246,-1.0246,,
,1509096376.0546,617355.22,5795482.11,-9.8,-28.53,0.33,0.97,1.67,4.16,1.37,251.03,0,0,0,255,0,0,6.48,30.1662,1.0246,-1.0246,-1.0246,,
,1509096376.0946,617354.85,5795481,-9.72,-28.66,0.25,0.74,1.67,4.16,1.37,251.26,0,0,0,255,0,0,6.52,30.2634,0.78109,-0.78109,-0.78109,,
,1509096376.1346,617354.46,5795479.86,-9.72,-28.66,0.25,0.74,1.67,4.16,1.37,251.26,0,0,0,255,0,0,6.56,30.2634,0.78109,-0.78109,-0.78109,,
,1509096376.1746,617354.09,5795478.76,-9.5,-27.94,0.57,1.73,1.67,4.16,1.37,251.2,0,0,0,255,0,0,6.6,29.5109,1.8215,-1.8215,-1.8214,,
,1509096376.2146,617353.71,5795477.64,-9.5,-27.94,0.57,1.73,1.67,4.16,1.37,251.2,0,0,0,255,0,0,6.64,29.5109,1.8215,-1.8215,-1.8214,,
,1509096376.2546,617353.37,5795476.56,-9.31,-27.6,0.7,2.08,1.67,4.16,1.37,251.36,0,0,0,255,0,0,6.68,29.1279,2.1946,-2.1946,-2.1946,,
,1509096376.2946,617353,5795475.45,-9.31,-27.6,0.7,2.08,1.67,4.16,1.37,251.36,0,0,0,255,0,0,6.72,29.1279,2.1946,-2.1946,-2.1946,,
,1509096376.3346,617352.66,5795474.39,-9.13,-27.36,0.75,2.25,1.67,4.16,1.37,251.53,0,0,0,255,0,0,6.76,28.8431,2.3717,-2.3717,-2.3717,,
,1509096376.3746,617352.29,5795473.29,-9.13,-27.36,0.75,2.25,1.67,4.16,1.37,251.53,0,0,0,255,0,0,6.8,28.8431,2.3717,-2.3717,-2.3717,,
,1509096376.4146,617351.92,5795472.13,-9.71,-29.22,-0.3,-0.91,1.67,4.16,1.37,251.62,0,0,0,255,0,0,6.84,30.7911,0.95818,0.95818,0.95817,,
,1509096376.4546,617351.53,5795470.96,-9.71,-29.22,-0.3,-0.91,1.67,4.16,1.37,251.62,0,0,0,255,0,0,6.88,30.7911,0.95818,0.95818,0.95817,,
,1509096376.4946,617351.14,5795469.66,-10.18,-30.83,-1.1,-3.34,1.67,4.16,1.37,251.72,0,0,0,255,0,0,6.92,32.4672,3.5165,3.5165,3.5165,,
,1509096376.5346,617350.73,5795468.43,-10.18,-30.83,-1.1,-3.34,1.67,4.16,1.37,251.72,0,0,0,255,0,0,6.96,32.4672,3.5165,3.5165,3.5165,,
,1509096376.5746,617350.31,5795467.05,-10.61,-32.43,-1.78,-5.45,1.67,4.16,1.37,251.87,0,0,0,255,0,0,7,34.1215,5.7333,5.7333,5.7333,,
,1509096376.6146,617349.89,5795465.75,-10.61,-32.43,-1.78,-5.45,1.67,4.16,1.37,251.87,0,0,0,255,0,0,7.04,34.1215,5.7333,5.7333,5.7333,,
,1509096376.6546,617349.44,5795464.38,-10.48,-31.9,-1.3,-3.97,1.67,4.16,1.37,251.81,0,0,0,255,0,0,7.08,33.5774,4.1774,4.1774,4.1774,,
,1509096376.6946,617349.02,5795463.1,-10.48,-31.9,-1.3,-3.97,1.67,4.16,1.37,251.81,0,0,0,255,0,0,7.12,33.5774,4.1774,4.1774,4.1774,,
,1509096376.7346,617348.67,5795462.06,-9.55,-28.76,0.51,1.54,1.67,4.16,1.37,251.63,0,0,0,255,0,0,7.16,30.3041,1.6223,-1.6223,-1.6223,,
,1509096376.7746,617348.29,5795460.95,-9.93,-29.9,-0.15,-0.47,1.67,4.16,1.37,251.62,0,0,0,255,0,0,7.2,31.5058,0.49336,0.49336,0.49332,,
,1509096376.8146,617347.9,5795459.76,-9.93,-29.9,-0.15,-0.47,1.67,4.16,1.37,251.62,0,0,0,255,0,0,7.24,31.5058,0.49336,0.49336,0.49332,,
,1509096376.8546,617347.49,5795458.57,-9.34,-28.29,0.73,2.21,1.67,4.16,1.37,251.72,0,0,0,255,0,0,7.28,29.7919,2.3274,-2.3274,-2.3274,,
,1509096376.8946,617347.12,5795457.43,-9.34,-28.29,0.73,2.21,1.67,4.16,1.37,251.72,0,0,0,255,0,0,7.32,29.7919,2.3274,-2.3274,-2.3274,,
,1509096376.9346,617346.8,5795456.48,-8.89,-27.05,1.31,3.99,1.67,4.16,1.37,251.8,0,0,0,255,0,0,7.36,28.4734,4.1995,-4.1995,-4.1995,,
,1509096376.9746,617346.44,5795455.4,-8.89,-27.05,1.31,3.99,1.67,4.16,1.37,251.8,0,0,0,255,0,0,7.4,28.4734,4.1995,-4.1995,-4.1995,,
,1509096377.0146,617346.11,5795454.42,-8.28,-24.8,2.37,7.08,1.67,4.16,1.37,251.5,0,0,0,255,0,0,7.44,26.1457,7.4661,-7.4661,-7.4661,,
,1509096377.0546,617345.77,5795453.43,-8.28,-24.8,2.37,7.08,1.67,4.16,1.37,251.5,0,0,0,255,0,0,7.48,26.1457,7.4661,-7.4661,-7.4661,,
,1509096377.0946,617345.45,5795452.51,-7.87,-23.06,3.04,8.93,1.67,4.16,1.37,251.14,0,0,0,255,0,0,7.52,24.366,9.4333,-9.4333,-9.4333,,
,1509096377.1346,617345.13,5795451.59,-7.87,-23.06,3.04,8.93,1.67,4.16,1.37,251.14,0,0,0,255,0,0,7.56,24.366,9.4333,-9.4333,-9.4333,,
,1509096377.1746,617344.83,5795450.73,-7.49,-21.59,3.51,10.13,1.67,4.16,1.37,250.85,0,0,0,255,0,0,7.6,22.8523,10.7209,-10.7209,-10.7209,,
,1509096377.2146,617344.53,5795449.87,-7.49,-21.59,3.51,10.13,1.67,4.16,1.37,250.85,0,0,0,255,0,0,7.64,22.8523,10.7209,-10.7209,-10.7209,,
,1509096377.2546,617344.2,5795448.96,-7.92,-22.65,2.48,7.09,1.67,4.16,1.37,250.71,0,0,0,255,0,0,7.68,23.9948,7.5112,-7.5112,-7.5112,,
,1509096377.2946,617343.89,5795448.05,-7.92,-22.65,2.48,7.09,1.67,4.16,1.37,250.71,0,0,0,255,0,0,7.72,23.9948,7.5112,-7.5112,-7.5112,,
,1509096377.3346,617343.45,5795446.85,-8.27,-23.58,1.62,4.63,1.67,4.16,1.37,250.65,0,0,0,255,0,0,7.76,24.9882,4.9052,-4.9052,-4.9052,,
,1509096377.3746,617343.12,5795445.91,-8.27,-23.58,1.62,4.63,1.67,4.16,1.37,250.65,0,0,0,255,0,0,7.8,24.9882,4.9052,-4.9052,-4.9052,,
